battle_id,year,month,day,sideA,sideB,location,province,province_id,region,region_id,initiatorA,victoryA,victoryB,draw,coalitionA,coalitionB,joinerA,joinerB,naval,siege,forcesA,forcesB,casualtiesA,casualtiesB,year2,month2,day2,source
1,1467,1,18,hatakeyama yoshinari (畠山 義就),hatakeyama masanaga (畠山 政長),goryo no mori,yamashiro,67,kinai,4,1,1,0,0,0,0,0,0,0,0,,2000,10s,10s,1467,2,22,"SK, 74, 76"
2,1467,1,21,asakura takakage1 (朝倉 孝景),shiba mochitane (斯波 持種),,,,,,,1,0,0,0,0,0,0,0,0,,,,,1467,2,25,"SK, 76"
3,1467,3,27,yamashiro peasants (山城農民),,nara,yamato,68,kinai,4,1,,,,0,,0,0,0,0,,,,,1467,5,1,"SK, 77"
4,1467,5,10,shiba yoshitoshi (斯波 義敏),yamana clan (山名氏),,ise,26,toukaidou,2,1,,,,1,0,0,0,0,0,,,,,1467,6,11,"SK, 77"
4,1467,5,10,yoyasu masayasu (世保 政康),yamana clan (山名氏),,ise,26,toukaidou,2,1,,,,1,0,0,0,0,0,,,,,1467,6,11,"SK, 77"
5,1467,5,10,akamatsu masahide (赤松 政秀),,,harima,16,sanyoudou,7,1,1,0,0,1,,0,0,0,0,,,,,1467,6,11,"SK, 77"
5,1467,5,10,rounin (浪人),,,harima,16,sanyoudou,7,1,1,0,0,1,,0,0,0,0,,,,,1467,6,11,"SK, 77"
6,1467,5,26~27,takeda nobukata (武田 信賢),isshiki yoshinao (一色 義直),isshiki mansion,yamashiro,67,kinai,4,1,,,,1,0,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
6,1467,5,26~27,hosokawa shigeyuki (細川 成之),isshiki yoshinao (一色 義直),isshiki mansion,yamashiro,67,kinai,4,1,,,,1,0,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,hosokawa katsumoto (細川 勝元),yamana souzen (山名 宗全),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,hosokawa katsumoto (細川 勝元),yamana masakiyo (山名 政清),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,hosokawa katsumoto (細川 勝元),hatakeyama yoshinari (畠山 義就),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,hosokawa katsumoto (細川 勝元),hatakeyama yoshimune (畠山 義統),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,hosokawa katsumoto (細川 勝元),isshiki yoshinao (一色 義直),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,hosokawa katsumoto (細川 勝元),shiba yoshikado (斯波 義廉),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,hosokawa katsumoto (細川 勝元),toki shigeyori (土岐 成頼),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,hosokawa katsumoto (細川 勝元),rokkaku takayori (六角 高頼),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,hosokawa katsumoto (細川 勝元),togashi masachika (富樫 政親),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,hatakeyama masanaga (畠山 政長),yamana souzen (山名 宗全),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,hatakeyama masanaga (畠山 政長),yamana masakiyo (山名 政清),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,hatakeyama masanaga (畠山 政長),hatakeyama yoshinari (畠山 義就),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,hatakeyama masanaga (畠山 政長),hatakeyama yoshimune (畠山 義統),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,hatakeyama masanaga (畠山 政長),isshiki yoshinao (一色 義直),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,hatakeyama masanaga (畠山 政長),shiba yoshikado (斯波 義廉),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,hatakeyama masanaga (畠山 政長),toki shigeyori (土岐 成頼),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,hatakeyama masanaga (畠山 政長),rokkaku takayori (六角 高頼),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,hatakeyama masanaga (畠山 政長),togashi masachika (富樫 政親),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,hatakeyama masanaga (畠山 政長),yamana noriyuki (山名 教之),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,hatakeyama masanaga (畠山 政長),yamana toyotoki (山名 豊時),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,takeda nobukata (武田 信賢),yamana souzen (山名 宗全),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,takeda nobukata (武田 信賢),yamana masakiyo (山名 政清),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,takeda nobukata (武田 信賢),hatakeyama yoshinari (畠山 義就),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,takeda nobukata (武田 信賢),hatakeyama yoshimune (畠山 義統),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,takeda nobukata (武田 信賢),isshiki yoshinao (一色 義直),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,takeda nobukata (武田 信賢),shiba yoshikado (斯波 義廉),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,takeda nobukata (武田 信賢),toki shigeyori (土岐 成頼),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,takeda nobukata (武田 信賢),rokkaku takayori (六角 高頼),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,takeda nobukata (武田 信賢),togashi masachika (富樫 政親),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,takeda nobukata (武田 信賢),yamana noriyuki (山名 教之),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,takeda nobukata (武田 信賢),yamana toyotoki (山名 豊時),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,kyougoku mochikiyo (京極 持清),yamana souzen (山名 宗全),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,kyougoku mochikiyo (京極 持清),yamana masakiyo (山名 政清),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,kyougoku mochikiyo (京極 持清),hatakeyama yoshinari (畠山 義就),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,kyougoku mochikiyo (京極 持清),hatakeyama yoshimune (畠山 義統),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,kyougoku mochikiyo (京極 持清),isshiki yoshinao (一色 義直),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,kyougoku mochikiyo (京極 持清),shiba yoshikado (斯波 義廉),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,kyougoku mochikiyo (京極 持清),toki shigeyori (土岐 成頼),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,kyougoku mochikiyo (京極 持清),rokkaku takayori (六角 高頼),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,kyougoku mochikiyo (京極 持清),togashi masachika (富樫 政親),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,kyougoku mochikiyo (京極 持清),yamana noriyuki (山名 教之),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,kyougoku mochikiyo (京極 持清),yamana toyotoki (山名 豊時),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,akamatsu masanori (赤松 政則),yamana souzen (山名 宗全),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,akamatsu masanori (赤松 政則),yamana masakiyo (山名 政清),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,akamatsu masanori (赤松 政則),hatakeyama yoshinari (畠山 義就),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,akamatsu masanori (赤松 政則),hatakeyama yoshimune (畠山 義統),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,akamatsu masanori (赤松 政則),isshiki yoshinao (一色 義直),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,akamatsu masanori (赤松 政則),shiba yoshikado (斯波 義廉),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,akamatsu masanori (赤松 政則),toki shigeyori (土岐 成頼),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,akamatsu masanori (赤松 政則),rokkaku takayori (六角 高頼),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,akamatsu masanori (赤松 政則),togashi masachika (富樫 政親),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,akamatsu masanori (赤松 政則),yamana noriyuki (山名 教之),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,akamatsu masanori (赤松 政則),yamana toyotoki (山名 豊時),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,hosokawa shigeyuki (細川 成之),yamana souzen (山名 宗全),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,hosokawa shigeyuki (細川 成之),yamana masakiyo (山名 政清),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,hosokawa shigeyuki (細川 成之),hatakeyama yoshinari (畠山 義就),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,hosokawa shigeyuki (細川 成之),hatakeyama yoshimune (畠山 義統),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,hosokawa shigeyuki (細川 成之),isshiki yoshinao (一色 義直),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,hosokawa shigeyuki (細川 成之),shiba yoshikado (斯波 義廉),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,hosokawa shigeyuki (細川 成之),toki shigeyori (土岐 成頼),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,hosokawa shigeyuki (細川 成之),rokkaku takayori (六角 高頼),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,hosokawa shigeyuki (細川 成之),togashi masachika (富樫 政親),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,hosokawa shigeyuki (細川 成之),yamana noriyuki (山名 教之),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,hosokawa shigeyuki (細川 成之),yamana toyotoki (山名 豊時),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,hosokawa tsuneari (細川 常有),yamana souzen (山名 宗全),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,hosokawa tsuneari (細川 常有),yamana masakiyo (山名 政清),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,hosokawa tsuneari (細川 常有),hatakeyama yoshinari (畠山 義就),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,hosokawa tsuneari (細川 常有),hatakeyama yoshimune (畠山 義統),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,hosokawa tsuneari (細川 常有),isshiki yoshinao (一色 義直),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,hosokawa tsuneari (細川 常有),shiba yoshikado (斯波 義廉),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,hosokawa tsuneari (細川 常有),toki shigeyori (土岐 成頼),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,hosokawa tsuneari (細川 常有),rokkaku takayori (六角 高頼),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,hosokawa tsuneari (細川 常有),togashi masachika (富樫 政親),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,hosokawa tsuneari (細川 常有),yamana noriyuki (山名 教之),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,hosokawa tsuneari (細川 常有),yamana toyotoki (山名 豊時),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,tsutsui kousen (筒井 光宣),yamana souzen (山名 宗全),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,tsutsui kousen (筒井 光宣),yamana masakiyo (山名 政清),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,tsutsui kousen (筒井 光宣),hatakeyama yoshinari (畠山 義就),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,tsutsui kousen (筒井 光宣),hatakeyama yoshimune (畠山 義統),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,tsutsui kousen (筒井 光宣),isshiki yoshinao (一色 義直),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,tsutsui kousen (筒井 光宣),shiba yoshikado (斯波 義廉),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,tsutsui kousen (筒井 光宣),toki shigeyori (土岐 成頼),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,tsutsui kousen (筒井 光宣),rokkaku takayori (六角 高頼),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,tsutsui kousen (筒井 光宣),togashi masachika (富樫 政親),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,tsutsui kousen (筒井 光宣),yamana noriyuki (山名 教之),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,tsutsui kousen (筒井 光宣),yamana toyotoki (山名 豊時),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,hosokawa katsuhisa (細川 勝久),yamana souzen (山名 宗全),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,hosokawa katsuhisa (細川 勝久),yamana masakiyo (山名 政清),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,hosokawa katsuhisa (細川 勝久),hatakeyama yoshinari (畠山 義就),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,hosokawa katsuhisa (細川 勝久),hatakeyama yoshimune (畠山 義統),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,hosokawa katsuhisa (細川 勝久),isshiki yoshinao (一色 義直),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,hosokawa katsuhisa (細川 勝久),shiba yoshikado (斯波 義廉),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,hosokawa katsuhisa (細川 勝久),toki shigeyori (土岐 成頼),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,hosokawa katsuhisa (細川 勝久),rokkaku takayori (六角 高頼),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,hosokawa katsuhisa (細川 勝久),togashi masachika (富樫 政親),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,hosokawa katsuhisa (細川 勝久),yamana noriyuki (山名 教之),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
7,1467,5,26~27,hosokawa katsuhisa (細川 勝久),yamana toyotoki (山名 豊時),kyoto,yamashiro,67,kinai,4,,1,0,0,1,1,0,0,0,0,,,,,1467,6,27~28,"SK, 78"
8,1467,6,4,yamana souzen (山名 宗全),naitou sadamasa (内藤 貞正),,tanba,61,sanindou,6,1,0,1,0,0,0,0,0,0,0,,,,,1467,7,5,"SK, 78"
9,1467,6,7,shiba yoshikado (斯波 義廉),hatakeyama masanaga (畠山 政長),konoe nishi-no-tou-in,yamashiro,67,kinai,4,,,,,0,0,0,0,0,0,,,,,1467,7,8,"SK, 79"
10,1467,6,8,ashikaga yoshimi (足利 義視),yamana souzen (山名 宗全),,,,,,1,0,1,0,0,1,0,0,0,0,,,,,1467,7,9,"SK, 79"
10,1467,6,8,ashikaga yoshimi (足利 義視),shiba yoshikado (斯波 義廉),,,,,,1,0,1,0,0,1,0,0,0,0,,,,,1467,7,9,"SK, 79"
10,1467,6,8,ashikaga yoshimi (足利 義視),rokkaku takayori (六角 高頼),,,,,,1,0,1,0,0,1,0,0,0,0,,,,,1467,7,9,"SK, 79"
10,1467,6,8,ashikaga yoshimi (足利 義視),toki shigeyori (土岐 成頼),,,,,,1,0,1,0,0,1,0,0,0,0,,,,,1467,7,9,"SK, 79"
11,1467,6,8,akamatsu masanori (赤松 政則),yamana noriyuki (山名 教之),ichijo omiya,yamashiro,67,kinai,4,,1,0,0,0,0,0,0,0,0,,,,,1467,7,9,"SK, 79"
12,1467,6,8,kyougoku mochikiyo (京極 持清),asakura takakage1 (朝倉 孝景),,,,,,,0,1,0,0,0,0,0,0,0,,,,,1467,7,9,"SK, 79"
13,1467,6,11,asakura takakage1 (朝倉 孝景),hosokawa shigeyuki (細川 成之),kyoto,yamashiro,67,kinai,4,1,0,1,0,0,0,0,0,0,0,,,,,1467,7,12,"SK, 79"
14,1467,6,13,hosokawa katsumoto (細川 勝元),yamana souzen (山名 宗全),,,,,,1,,,,1,0,0,0,0,0,,,,,1467,7,14,"SK, 79"
14,1467,6,13,kyougoku mochikiyo (京極 持清),yamana souzen (山名 宗全),,,,,,1,,,,1,0,0,0,0,0,,,,,1467,7,14,"SK, 79"
14,1467,6,13,akamatsu masanori (赤松 政則),yamana souzen (山名 宗全),,,,,,1,,,,1,0,0,0,0,0,,,,,1467,7,14,"SK, 79"
14,1467,6,13,hosokawa shigeyuki (細川 成之),yamana souzen (山名 宗全),,,,,,1,,,,1,0,0,0,0,0,,,,,1467,7,14,"SK, 79"
15,1467,6,14,asakura takakage1 (朝倉 孝景),takeda nobukata (武田 信賢),kyoto,yamashiro,67,kinai,4,,1,0,0,0,0,0,0,0,0,,,,,1467,7,15,"SK, 79"
16,1467,6,17,yamashiro province army (山城国兵),shiba yoshikado (斯波 義廉),nishioka,yamashiro,67,kinai,4,1,,,,1,1,0,0,0,0,,,,,1467,7,18,"SK, 79"
16,1467,6,17,tou-ji (東寺),shiba yoshikado (斯波 義廉),nishioka,yamashiro,67,kinai,4,1,,,,1,1,0,0,0,0,,,,,1467,7,18,"SK, 79"
16,1467,6,17,yamashiro province army (山城国兵),sei-gun1 (西軍),nishioka,yamashiro,67,kinai,4,1,,,,1,1,0,0,0,0,,,,,1467,7,18,"SK, 79"
16,1467,6,17,tou-ji (東寺),sei-gun1 (西軍),nishioka,yamashiro,67,kinai,4,1,,,,1,1,0,0,0,0,,,,,1467,7,18,"SK, 79"
17,1467,6,18,imagawa taneaki (今川 胤秋),chiba noritane (千葉 教胤),ogi castle,hizen,20,saikaidou,8,1,0,1,0,0,0,0,0,0,0,,,,,1467,7,19,"SK, 79"
18,1467,7,11,kyougoku mochikiyo (京極 持清),shiba yoshikado (斯波 義廉),kyoto,yamashiro,67,kinai,4,1,0,1,0,1,0,0,0,0,1,,,,,1467,8,10,"SK, 79, 80"
18,1467,7,11,takeda nobukata (武田 信賢),shiba yoshikado (斯波 義廉),kyoto,yamashiro,67,kinai,4,1,0,1,0,1,0,0,0,0,1,,,,,1467,8,10,"SK, 79, 80"
18,1467,7,11,akamatsu masanori (赤松 政則),shiba yoshikado (斯波 義廉),kyoto,yamashiro,67,kinai,4,1,0,1,0,1,0,0,0,0,1,,,,,1467,8,10,"SK, 79, 80"
19,1467,7,15,ogasawara masasada (小笠原 政貞),ogasawara munekiyo (小笠原 宗清),fuchu,shinano,57,tousandou,1,1,1,0,0,0,0,0,0,0,0,,,,,1467,8,14,"SK, 80"
20,1467,7,23~27,hosokawa katsumoto (細川 勝元),yamana souzen (山名 宗全),kyoto,yamashiro,67,kinai,4,,,,,1,1,0,0,0,0,,,,,1467,8,22~26,"SK, 80"
20,1467,7,23~27,hosokawa katsumoto (細川 勝元),yamana noriyuki (山名 教之),kyoto,yamashiro,67,kinai,4,,,,,1,1,0,0,0,0,,,,,1467,8,22~26,"SK, 80"
20,1467,7,23~27,hosokawa katsumoto (細川 勝元),yamana masakiyo (山名 政清),kyoto,yamashiro,67,kinai,4,,,,,1,1,0,0,0,0,,,,,1467,8,22~26,"SK, 80"
20,1467,7,23~27,hosokawa katsumoto (細川 勝元),yamana toyotoki (山名 豊時),kyoto,yamashiro,67,kinai,4,,,,,1,1,0,0,0,0,,,,,1467,8,22~26,"SK, 80"
20,1467,7,23~27,hosokawa katsumoto (細川 勝元),hatakeyama yoshinari (畠山 義就),kyoto,yamashiro,67,kinai,4,,,,,1,1,0,0,0,0,,,,,1467,8,22~26,"SK, 80"
20,1467,7,23~27,hosokawa katsumoto (細川 勝元),hatakeyama yoshimune (畠山 義統),kyoto,yamashiro,67,kinai,4,,,,,1,1,0,0,0,0,,,,,1467,8,22~26,"SK, 80"
20,1467,7,23~27,hosokawa katsumoto (細川 勝元),isshiki yoshinao (一色 義直),kyoto,yamashiro,67,kinai,4,,,,,1,1,0,0,0,0,,,,,1467,8,22~26,"SK, 80"
20,1467,7,23~27,hosokawa katsumoto (細川 勝元),togashi masachika (富樫 政親),kyoto,yamashiro,67,kinai,4,,,,,1,1,0,0,0,0,,,,,1467,8,22~26,"SK, 80"
20,1467,7,23~27,hosokawa katsumoto (細川 勝元),ochi iehide (越智 家栄),kyoto,yamashiro,67,kinai,4,,,,,1,1,0,0,0,0,,,,,1467,8,22~26,"SK, 80"
